wn_synset,bn:id,pos,lemmata EN,definition,lemmata IT,is it related to music?
,bn:01737912n,,"number_one_hit, hit_record, runaway_hit, hit_song, number_one_hit_record, bestseller, no._1_hit, hit_single, hit_singles","A hit song, also known as a hit record, hit single or simply a hit, is a recorded song or instrumental that becomes broadly popular or well-known.",hit_numero_uno,YES
,bn:03083491n,,"horror_punk, horror_hardcore, goth_punk, horror_rock, zombie_punk, horror-punk, horrorpunk",Horror punk is a music genre that mixes proto-gothic and punk rock sounds with morbid and violent imagery and lyrics which are often influenced by horror films and science fiction B-movies.,horror_rock,YES
,bn:02673573n,,"improvisation_in_music_therapy, clinical_improvisation",In music therapy improvisation is defined as a process where the client and therapist relate to each other.,improvvisazione_clinic,YES
,bn:01884385n,,music_popularity_index,"A music popularity index is a recorded music ranking, classified by popularity, which can be measured in many different ways.",indice_di_popolarità_musicale,YES
,bn:01890007n,,"indie_rock_in_the_netherlands, rock_music_in_the_netherlands, dutch_rock","Dutch rock is a form of rock music produced in the Netherlands, primarily in the English language as well as in Dutch.",rock_olandese,YES
,bn:03007883n,,"hungarian_indie, budapest_indie_music_scene","Budapest indie music scene was the indie music scene of Budapest, Hungary in the 2000s.",scena_musicale_indie_a_budapest,YES
,bn:01095264n,,"indipop, indian_pop, i-pop, indi-pop, popular_music_of_india, hindi_pop, indian_popular_music, indian_pop_music, hindipop","Indian pop music, also known as Indi-pop, I-pop, refers to pop music produced in India that is independent from filmi soundtracks for Indian cinema, such as the music of Bollywood, which tends to be more popular.",musica_popolare_dell'india,YES
,bn:01095264n,,"indipop, indian_pop, i-pop, indi-pop, popular_music_of_india, hindi_pop, indian_popular_music, indian_pop_music, hindipop","Indian pop music, also known as Indi-pop, I-pop, refers to pop music produced in India that is independent from filmi soundtracks for Indian cinema, such as the music of Bollywood, which tends to be more popular.",musica_pop_indiana,YES
,bn:02544313n,,"indo_pop, indonesian_pop, indonesian_popular_music","Indo-pop also known as Indonesian pop is loosely defined as Indonesian pop music; however, in a wider sense it can also encompass Indonesian pop culture, which also includes Indonesian cinema and sinetrons.",musica_popolare_indonesiana,YES
,bn:02725269n,,"jam_band, jamband, jambands, jamtronica, jam_band_festivals, jam_rock, livetronica, jam_bands, jam-band, jam_band_festival, jam_band_music","A jam band is a musical group whose live albums and concerts relate to a fan culture that began in the 1960s with the Grateful Dead, who held lengthy improvisational ""jams"" during their concerts.",musica_della_jam_band,YES
,bn:02119396n,,"british_jazz, english_jazz, jazz_in_the_united_kingdom",British jazz is a form of music derived from American jazz.,jazz_inglese,YES
,bn:02119396n,,"british_jazz, english_jazz, jazz_in_the_united_kingdom",British jazz is a form of music derived from American jazz.,jazz_nel_regno_unito,YES
,bn:01909132n,,"avant-garde_jazz, avant-jazz, experimental_jazz, avant_garde_jazz",Avant-garde jazz is a style of music and improvisation that combines avant-garde art music and composition with jazz.,jazz_sperimentale,YES
,bn:02342167n,,"1930s_in_jazz, 1930s_jazz, jazz_in_the_1930s, jazz_in_1930s, the_1930s_in_jazz","Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",jazz_nel_1930,YES
,bn:02342167n,,"1930s_in_jazz, 1930s_jazz, jazz_in_the_1930s, jazz_in_1930s, the_1930s_in_jazz","Swing jazz emerged as a dominant form in American music, in which some virtuoso soloists became as famous as the band leaders.",jazz_degli_anni_30,YES
,bn:03217959n,,"ska_jazz, ska-jazz, ska_jazz_music, ska-jazz_music, jamaican_jazz","Ska jazz is a music genre derived by fusing the melodic content of jazz with the rhythmic and harmonic content of early Jamaican Music introduced by the ""Fathers of Ska"" in the late 1950s.",musica_ska-jazz,YES
,bn:03217959n,,"ska_jazz, ska-jazz, ska_jazz_music, ska-jazz_music, jamaican_jazz","Ska jazz is a music genre derived by fusing the melodic content of jazz with the rhythmic and harmonic content of early Jamaican Music introduced by the ""Fathers of Ska"" in the late 1950s.",jazz_jamaicano,YES
,bn:02384453n,,"jazz_singing, vocal_jazz, jazz_vocal, jazz_vocalist",Vocal jazz or jazz singing is an instrumental approach to the voice.,canto_jazz,YES
,bn:01951529n,,"canadian_jazz, jazz_in_canada",Canadian jazz refers to the jazz and jazz-related music performed by jazz bands and performers in Canada.,jazz_canadese,YES
,bn:01951529n,,"canadian_jazz, jazz_in_canada",Canadian jazz refers to the jazz and jazz-related music performed by jazz bands and performers in Canada.,jazz_del_canada,YES
,bn:02175092n,,"jinghu, peking_opera_fiddle, jinghu_fiddle","The jinghu is a Chinese bowed string instrument in the huqin family, used primarily in Beijing opera.",violino_jinghu,YES
,bn:03180173n,,"joik, yoik, yoiker, joiking, jojk, luohti, jojkare, yoiking",A joik or yoik is a traditional form of song in Sámi music performed by the Sámi people of Sapmi in Northern Europe.,violino_dell'opera_di_pechino,YES
,bn:02107099n,,"klang, chord_of_nature, der_naturklang, clang, harmonic_chord_of_nature","In music, klang is a term sometimes used to translate the German Klang, a highly polysemic word.",accordo_di_natura,YES
,bn:02107099n,,"klang, chord_of_nature, der_naturklang, clang, harmonic_chord_of_nature","In music, klang is a term sometimes used to translate the German Klang, a highly polysemic word.",accordo_armonico_della_natura,YES
,bn:02487188n,,kommos,A kommos is a lyrical song of lamentation in an Athenian tragedy that the chorus and a dramatic character sing together.,kommòs,YES
,bn:02897238n,,"kvæði, faroese_ballad, faroese_folk_ballads, kvaedi, faroese_ballads","Kvæði are the old ballads of the Faroe Islands, accompanied by the Faroese dance.",ballata_delle_isole_faroe,YES
,bn:02897238n,,"kvæði, faroese_ballad, faroese_folk_ballads, kvaedi, faroese_ballads","Kvæði are the old ballads of the Faroe Islands, accompanied by the Faroese dance.",ballate_popolare_faroensi,YES
,bn:02897238n,,"kvæði, faroese_ballad, faroese_folk_ballads, kvaedi, faroese_ballads","Kvæði are the old ballads of the Faroe Islands, accompanied by the Faroese dance.",ballata_faroense,YES
,bn:03107556n,,"kwaito, namibian_kwaito, south_african_kwaito","Kwaito is a music genre that emerged in Johannesburg, South Africa, during the 1990s.",kwaito_namibiano,YES
,bn:03107556n,,"kwaito, namibian_kwaito, south_african_kwaito","Kwaito is a music genre that emerged in Johannesburg, South Africa, during the 1990s.",kwaito_sudafricano,YES
,bn:03143965n,,"music_history_of_the_united_states_in_the_1970s, music_history_of_the_united_states, music_of_the_united_states",Popular music of the United States in the 1970s saw various forms of pop music dominating the charts.,la_storia_della_musica_degli_stati_uniti_negli_anni_1970,YES
,bn:03143965n,,"music_history_of_the_united_states_in_the_1970s, music_history_of_the_united_states, music_of_the_united_states",Popular music of the United States in the 1970s saw various forms of pop music dominating the charts.,la_storia_della_musica_degli_stati_uniti,YES
,bn:03143965n,,"music_history_of_the_united_states_in_the_1970s, music_history_of_the_united_states, music_of_the_united_states",Popular music of the United States in the 1970s saw various forms of pop music dominating the charts.,la_musica_degli_stati_uniti,YES
,bn:03135585n,,"lambada, forbidden_dance, baile_prohibido","Lambada is a dance from Pará, Brazil.",ballo_proibito,YES
,bn:02222022n,,latin_jazz,Latin jazz is a genre of jazz with Latin American rhythms.,jazz_latino,YES
,bn:02216056n,,"leslie_speaker, rotary_speaker_simulator",The Leslie speaker is a combined amplifier and loudspeaker that projects the signal from an electric or electronic instrument and modifies the sound by rotating a baffle chamber in front of the loudspeakers.,sintetizzatore_leslie,YES
,bn:02287550n,,"limit, harmonic_limit","In music theory, limit or harmonic limit is a way of characterizing the harmony found in a piece or genre of music, or the harmonies that can be made using a particular scale.",limite_armonico,YES
,bn:01984653n,,"line_dance, line_dancing, linedance","A line dance is a choreographed dance with a repeated sequence of steps in which a group of people dance in one or more lines or rows, all facing either each other or in the same direction, and executing the steps at the same time.",ballo_di_gruppo,YES
,bn:01984653n,,"line_dance, line_dancing, linedance","A line dance is a choreographed dance with a repeated sequence of steps in which a group of people dance in one or more lines or rows, all facing either each other or in the same direction, and executing the steps at the same time.",ballo_in_formazione,YES
,bn:02686141n,,"madrigal, trecento_madrigal, trecento-madrigal, marigalis, madregal, matricale, madriale",The Trecento Madrigal is an Italian musical form of the 14th century.,madrigale_del_trecento,YES
,bn:01414157n,,"medieval_folk_rock, medieval_rock, medieval_folk, renaissance_rock","Medieval folk rock, medieval rock or medieval folk is a musical subgenre that emerged in the early 1970s in England and Germany which combined elements of early music with rock music.",rock_rinascimentale,YES
,bn:01801081n,,"melodic_hardcore, melodic_hc, melocore, melodic_hardcore_punk_music, melodic_hardcore_punk_rock, melodic-hardcore, melodic_post_hardcore, melodic_hardcore_music, melodicore, melodic_hardcore_punk, melodic_punk, melodic_metallic_hardcore, melodic_hardcore_punk_rock_music, melocore_music",Melodic hardcore is a broadly defined subgenre of hardcore punk with a strong emphasis on melody in its guitar work.,musica_hardcore_melodica,YES
,bn:01801081n,,"melodic_hardcore, melodic_hc, melocore, melodic_hardcore_punk_music, melodic_hardcore_punk_rock, melodic-hardcore, melodic_post_hardcore, melodic_hardcore_music, melodicore, melodic_hardcore_punk, melodic_punk, melodic_metallic_hardcore, melodic_hardcore_punk_rock_music, melocore_music",Melodic hardcore is a broadly defined subgenre of hardcore punk with a strong emphasis on melody in its guitar work.,punk_melodico,YES
,bn:02465124n,,"mélodie, melodie, french_melodie","A mélodie is a form of French art song, arising in the mid-19th century.",mélodie_francese,YES
,bn:01411689n,,"musical_memory, music-related_memory, memorizing_memory","The ability to remember music-related information, such as melodic content and other progressions of tones or pitches.",memoria_connessa_alla_musica,YES
,bn:02095258n,,"parody_mass, imitation_mass, missa_parodia","A parody mass is a musical setting of the mass, typically from the 16th century, that uses multiple voices of another pre-existing piece of music, such as a fragment of a motet or a secular chanson, as part of its melodic material.",missa_parodia,YES
,bn:03093141n,,"heavy_metal_subculture, hessian, metal_culture, heavy_metal_culture, metal_subculture, heavy_metal_community, metal_community",Fans of heavy metal music have created their own subculture that encompasses more than just appreciation of the style of music.,subcultura_heavy_metal,YES
,bn:03093141n,,"heavy_metal_subculture, hessian, metal_culture, heavy_metal_culture, metal_subculture, heavy_metal_community, metal_community",Fans of heavy metal music have created their own subculture that encompasses more than just appreciation of the style of music.,cultura_metal,YES
,bn:03093141n,,"heavy_metal_subculture, hessian, metal_culture, heavy_metal_culture, metal_subculture, heavy_metal_community, metal_community",Fans of heavy metal music have created their own subculture that encompasses more than just appreciation of the style of music.,cultura_heavy_metal,YES
,bn:03093141n,,"heavy_metal_subculture, hessian, metal_culture, heavy_metal_culture, metal_subculture, heavy_metal_community, metal_community",Fans of heavy metal music have created their own subculture that encompasses more than just appreciation of the style of music.,subcultura_metal,YES
,bn:03093141n,,"heavy_metal_subculture, hessian, metal_culture, heavy_metal_culture, metal_subculture, heavy_metal_community, metal_community",Fans of heavy metal music have created their own subculture that encompasses more than just appreciation of the style of music.,comunità_heavy_metal,YES
,bn:03093141n,,"heavy_metal_subculture, hessian, metal_culture, heavy_metal_culture, metal_subculture, heavy_metal_community, metal_community",Fans of heavy metal music have created their own subculture that encompasses more than just appreciation of the style of music.,comunità_metal,YES
,bn:02586440n,,"métis_fiddle, metis_fiddle, métis_fiddling, metis_fiddling","Métis fiddle is the style that the Métis of Canada and Métis in the northern United States have developed to play the violin, solo and in folk ensembles.",violino_metis,YES
,bn:02454339n,,"minneapolis_sound, the_minneapolis_sound","The Minneapolis sound is a subgenre of funk rock with elements of synth-pop and new wave, that was pioneered by Prince in the late 1970s.",musica_di_minneapolis,YES
,bn:02454339n,,"minneapolis_sound, the_minneapolis_sound","The Minneapolis sound is a subgenre of funk rock with elements of synth-pop and new wave, that was pioneered by Prince in the late 1970s.",sound_di_minneapolis,YES
,bn:01923623n,,"misogyny_in_hip_hop_culture, misogyny_in_rap_music","Misogyny in rap music refers to lyrics, videos or other aspects of rap music that support, glorify, justify, or normalize the objectification, exploitation, or victimization of women.",misoginia_rap,YES
,bn:01923623n,,"misogyny_in_hip_hop_culture, misogyny_in_rap_music","Misogyny in rap music refers to lyrics, videos or other aspects of rap music that support, glorify, justify, or normalize the objectification, exploitation, or victimization of women.",misoginia_nella_musica_rap,YES
,bn:02426793n,,"mixing_engineer, mix_engineer","A mixing engineer is responsible for combining different sonic elements of an auditory piece into a complete rendition, whether in music, film, or any other content of auditory nature.",ingegnere_del_missaggio,YES
,bn:02426793n,,"mixing_engineer, mix_engineer","A mixing engineer is responsible for combining different sonic elements of an auditory piece into a complete rendition, whether in music, film, or any other content of auditory nature.",tecnico_del_missaggio,YES
,bn:02426793n,,"mixing_engineer, mix_engineer","A mixing engineer is responsible for combining different sonic elements of an auditory piece into a complete rendition, whether in music, film, or any other content of auditory nature.",tecnico_del_mixing,YES
,bn:02426793n,,"mixing_engineer, mix_engineer","A mixing engineer is responsible for combining different sonic elements of an auditory piece into a complete rendition, whether in music, film, or any other content of auditory nature.",tecnico_mixer,YES
,bn:02034229n,,bell_pattern,"A bell pattern is a rhythmic pattern of striking a hand-held bell or other instrument of the idiophone family, to make it emit a sound at desired intervals.",pattern_a_campana,YES
,bn:01179196n,,"jewish_art_music_movement, jewish_art_music, society_for_jewish_music, society_for_jewish_folk_music","The Jewish art music movement began at the end of the 19th century in Russia, with a group of Russian Jewish classical composers dedicated to preserving Jewish folk music and creating a new, characteristically Jewish genre of classical music.",associazione_per_la_musica_ebraica,YES
,bn:01179196n,,"jewish_art_music_movement, jewish_art_music, society_for_jewish_music, society_for_jewish_folk_music","The Jewish art music movement began at the end of the 19th century in Russia, with a group of Russian Jewish classical composers dedicated to preserving Jewish folk music and creating a new, characteristically Jewish genre of classical music.",associazione_per_la_musica_popolare_ebraica,YES
,bn:01017289n,,"mudra, mudras_in_indian_music","Mudra is the unique signature of a Carnatic music composer, which is woven into some or all of their respective compositions.",mudra_nella_musica_indiana,YES
,bn:02342443n,,"murder_ballad, tragic_ballad",Murder ballads are a subgenre of the traditional ballad form dealing with a crime or a gruesome death.,murder_ballad,YES
,bn:02342443n,,"murder_ballad, tragic_ballad",Murder ballads are a subgenre of the traditional ballad form dealing with a crime or a gruesome death.,ballata_tragica,YES
,bn:03192511n,,"snap_music, snap_dance, snap_rap, snap_&_b, ringtone_rap, snap&b, snap","Snap music is a subgenre of hip hop music derived from crunk that originated in the South in the late-1990s, in Bankhead, West Atlanta, United States.",snap_music,YES
,bn:02982235n,,"acoustic_music, acoustical_music, acoustic_rock, acoustic_songs, acoustic_song, acoustic, acoustic_version, acoustic_instruments, unplugged, acoustic_pop, acoustic_instrument, acoustic_punk, acoustic_metal","Acoustic music is music that solely or primarily uses instruments that produce sound through acoustic means, as opposed to electric or electronic means.",canzoni_acustiche,YES
,bn:02982235n,,"acoustic_music, acoustical_music, acoustic_rock, acoustic_songs, acoustic_song, acoustic, acoustic_version, acoustic_instruments, unplugged, acoustic_pop, acoustic_instrument, acoustic_punk, acoustic_metal","Acoustic music is music that solely or primarily uses instruments that produce sound through acoustic means, as opposed to electric or electronic means.",canzone_acustica,YES
,bn:02982235n,,"acoustic_music, acoustical_music, acoustic_rock, acoustic_songs, acoustic_song, acoustic, acoustic_version, acoustic_instruments, unplugged, acoustic_pop, acoustic_instrument, acoustic_punk, acoustic_metal","Acoustic music is music that solely or primarily uses instruments that produce sound through acoustic means, as opposed to electric or electronic means.",punk_acustico,YES
,bn:02982235n,,"acoustic_music, acoustical_music, acoustic_rock, acoustic_songs, acoustic_song, acoustic, acoustic_version, acoustic_instruments, unplugged, acoustic_pop, acoustic_instrument, acoustic_punk, acoustic_metal","Acoustic music is music that solely or primarily uses instruments that produce sound through acoustic means, as opposed to electric or electronic means.",metal_acustico,YES
,bn:02982235n,,"acoustic_music, acoustical_music, acoustic_rock, acoustic_songs, acoustic_song, acoustic, acoustic_version, acoustic_instruments, unplugged, acoustic_pop, acoustic_instrument, acoustic_punk, acoustic_metal","Acoustic music is music that solely or primarily uses instruments that produce sound through acoustic means, as opposed to electric or electronic means.",versione_acustic,YES
,bn:03196345n,,"central_american_music, music_of_central_america","Central America is dominated by the popular Latin music, or Black Caribbean trends, including salsa, cumbia, mariachi, reggae, calypso and nueva canción.",musica_dell'america_centrale,YES
,bn:03196345n,,"central_american_music, music_of_central_america","Central America is dominated by the popular Latin music, or Black Caribbean trends, including salsa, cumbia, mariachi, reggae, calypso and nueva canción.",musica_centroamericana,YES
,bn:01492115n,,"early_music_of_the_british_isles, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",musica_tudor,YES
,bn:01492115n,,"early_music_of_the_british_isles, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",musica_antica_inglese,YES
,bn:01492115n,,"early_music_of_the_british_isles, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",musica_tradizionale_del_regno_unito,YES
,bn:01492115n,,"early_music_of_the_british_isles, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",musica_antica_della_gran_bretagna,YES
,bn:01492115n,,"early_music_of_the_british_isles, tudor_music, english_early_music, traditional_music_of_the_united_kingdom, early_music_of_britain, british_early_music","Early music of the British Isles, from the earliest recorded times until the beginnings of the Baroque in the 17th century, was a diverse and rich culture, including sacred and secular music and ranging from the popular to the elite.",musica_antica_britannica,YES
,bn:01908980n,,baroque_music_of_the_british_isles,Baroque music of the British Isles bridged the gap between the early music of the Medieval and Renaissance periods and the development of fully fledged and formalised orchestral classical music in the second half of the eighteenth century.,musica_barocca_delle_isole_britanniche,YES
,bn:01908980n,,baroque_music_of_the_british_isles,Baroque music of the British Isles bridged the gap between the early music of the Medieval and Renaissance periods and the development of fully fledged and formalised orchestral classical music in the second half of the eighteenth century.,musica_barocca_britannica,YES
,bn:01356067n,,"celtic_music_in_the_united_states, scottish-american_music, irish-american_music, irish_american_music, scottish_american_music","Irish, Scottish and Welsh music have long been a major part of American music, at least as far back as the 18th century.",musica_scozzese-americana,YES
,bn:01356067n,,"celtic_music_in_the_united_states, scottish-american_music, irish-american_music, irish_american_music, scottish_american_music","Irish, Scottish and Welsh music have long been a major part of American music, at least as far back as the 18th century.",musica_americana_irlandese,YES
,bn:03112997n,,"italian_classical_music, art_music_of_italy, classical_music_in_italy",Optional.empty,musica_classica_in_italia,YES
,bn:03112997n,,"italian_classical_music, art_music_of_italy, classical_music_in_italy",Optional.empty,musica_d'arte_dell'italia,YES
,bn:02392646n,,"classical_music_of_the_united_kingdom, british_classical_music","Classical music of the United Kingdom is taken in this article to mean classical music in the sense elsewhere defined, of formally composed and written music of chamber, concert and church type as distinct from popular, traditional, or folk music.",musica_classica_inglese,YES
,bn:02392646n,,"classical_music_of_the_united_kingdom, british_classical_music","Classical music of the United Kingdom is taken in this article to mean classical music in the sense elsewhere defined, of formally composed and written music of chamber, concert and church type as distinct from popular, traditional, or folk music.",musica_colta_inglese,YES
,bn:02658998n,,"contemporary_classical_music, contemporary_music, contemporary_classical_music_festivals, contemporary_classical_composer, contemporary_serious_music, list_of_contemporary_classical_music_festivals, 21st_century_music, contemporary_classical_music_festival, contemporary_art_music, contemporary_choral_music",Contemporary classical music is classical music composed close to the present day.,festival_di_musica_classica_contemporanea,YES
,bn:02658998n,,"contemporary_classical_music, contemporary_music, contemporary_classical_music_festivals, contemporary_classical_composer, contemporary_serious_music, list_of_contemporary_classical_music_festivals, 21st_century_music, contemporary_classical_music_festival, contemporary_art_music, contemporary_choral_music",Contemporary classical music is classical music composed close to the present day.,compositore_di_musica_classica_contemporanea,YES
,bn:02658998n,,"contemporary_classical_music, contemporary_music, contemporary_classical_music_festivals, contemporary_classical_composer, contemporary_serious_music, list_of_contemporary_classical_music_festivals, 21st_century_music, contemporary_classical_music_festival, contemporary_art_music, contemporary_choral_music",Contemporary classical music is classical music composed close to the present day.,lista_di_festival_di_musica_classica_contemporanea,YES
,bn:02658998n,,"contemporary_classical_music, contemporary_music, contemporary_classical_music_festivals, contemporary_classical_composer, contemporary_serious_music, list_of_contemporary_classical_music_festivals, 21st_century_music, contemporary_classical_music_festival, contemporary_art_music, contemporary_choral_music",Contemporary classical music is classical music composed close to the present day.,musica_corale_contemporanea,YES
,bn:01180383n,,"australian_country_music, autralian_country-rock",Australian country music is a part of the music of Australia.,country-rock_australiano,YES
,bn:03151362n,,"kurdish_music, music_of_kurdistan, qernete, music_of_iraqi_kurdistan, qernête",Kurdish music refers to music performed in the Kurdish languages and Zaza-Gorani languages.,musica_del_kurdistan,YES
,bn:03151362n,,"kurdish_music, music_of_kurdistan, qernete, music_of_iraqi_kurdistan, qernête",Kurdish music refers to music performed in the Kurdish languages and Zaza-Gorani languages.,musica_del_kurdistan_iracheno,YES
,bn:01899068n,,"appalachian_music, appalachian_folk_music, history_of_appalachian_music, appalachian_traditional_music",Appalachian music is the music of the region of Appalachia in the Eastern United States.,storia_della_musica_degli_appalachi,YES
,bn:01899068n,,"appalachian_music, appalachian_folk_music, history_of_appalachian_music, appalachian_traditional_music",Appalachian music is the music of the region of Appalachia in the Eastern United States.,musica_tradizionale_degli_appalachi,YES
,bn:03145344n,,"native_american_music, indigenous_music_of_north_america, american_indian_music, native_american_and_first_nations_music, native_american, indian_folk_music, native_american_drums, traditional_indian_music, amerindian_music, native-american_music, native_american_indian_music, north_american_indian_music, native_american_drumming","Indigenous music of North America, which includes American Indian music or Native American music, is the music that is used, created or performed by Indigenous peoples of North America, including Native Americans in the United States and Aboriginal peoples in Canada, Indigenous peoples of Mexico, and other North American countries—especially traditional tribal music, such as Pueblo music and Inuit music.",musica_antivo_americana,YES
,bn:03145344n,,"native_american_music, indigenous_music_of_north_america, american_indian_music, native_american_and_first_nations_music, native_american, indian_folk_music, native_american_drums, traditional_indian_music, amerindian_music, native-american_music, native_american_indian_music, north_american_indian_music, native_american_drumming","Indigenous music of North America, which includes American Indian music or Native American music, is the music that is used, created or performed by Indigenous peoples of North America, including Native Americans in the United States and Aboriginal peoples in Canada, Indigenous peoples of Mexico, and other North American countries—especially traditional tribal music, such as Pueblo music and Inuit music.",musica_indigena_del_nord_america,YES
,bn:03145344n,,"native_american_music, indigenous_music_of_north_america, american_indian_music, native_american_and_first_nations_music, native_american, indian_folk_music, native_american_drums, traditional_indian_music, amerindian_music, native-american_music, native_american_indian_music, north_american_indian_music, native_american_drumming","Indigenous music of North America, which includes American Indian music or Native American music, is the music that is used, created or performed by Indigenous peoples of North America, including Native Americans in the United States and Aboriginal peoples in Canada, Indigenous peoples of Mexico, and other North American countries—especially traditional tribal music, such as Pueblo music and Inuit music.",musica_nativo_americana_e_delle_prime_nazioni,YES
,bn:03145344n,,"native_american_music, indigenous_music_of_north_america, american_indian_music, native_american_and_first_nations_music, native_american, indian_folk_music, native_american_drums, traditional_indian_music, amerindian_music, native-american_music, native_american_indian_music, north_american_indian_music, native_american_drumming","Indigenous music of North America, which includes American Indian music or Native American music, is the music that is used, created or performed by Indigenous peoples of North America, including Native Americans in the United States and Aboriginal peoples in Canada, Indigenous peoples of Mexico, and other North American countries—especially traditional tribal music, such as Pueblo music and Inuit music.",nativo_americana,YES
,bn:03145344n,,"native_american_music, indigenous_music_of_north_america, american_indian_music, native_american_and_first_nations_music, native_american, indian_folk_music, native_american_drums, traditional_indian_music, amerindian_music, native-american_music, native_american_indian_music, north_american_indian_music, native_american_drumming","Indigenous music of North America, which includes American Indian music or Native American music, is the music that is used, created or performed by Indigenous peoples of North America, including Native Americans in the United States and Aboriginal peoples in Canada, Indigenous peoples of Mexico, and other North American countries—especially traditional tribal music, such as Pueblo music and Inuit music.",musica_folk_indiana,YES
,bn:03145344n,,"native_american_music, indigenous_music_of_north_america, american_indian_music, native_american_and_first_nations_music, native_american, indian_folk_music, native_american_drums, traditional_indian_music, amerindian_music, native-american_music, native_american_indian_music, north_american_indian_music, native_american_drumming","Indigenous music of North America, which includes American Indian music or Native American music, is the music that is used, created or performed by Indigenous peoples of North America, including Native Americans in the United States and Aboriginal peoples in Canada, Indigenous peoples of Mexico, and other North American countries—especially traditional tribal music, such as Pueblo music and Inuit music.",percussioni_nativo_americane,YES
,bn:03145344n,,"native_american_music, indigenous_music_of_north_america, american_indian_music, native_american_and_first_nations_music, native_american, indian_folk_music, native_american_drums, traditional_indian_music, amerindian_music, native-american_music, native_american_indian_music, north_american_indian_music, native_american_drumming","Indigenous music of North America, which includes American Indian music or Native American music, is the music that is used, created or performed by Indigenous peoples of North America, including Native Americans in the United States and Aboriginal peoples in Canada, Indigenous peoples of Mexico, and other North American countries—especially traditional tribal music, such as Pueblo music and Inuit music.",musica_indiana_tradizionale,YES
,bn:03145344n,,"native_american_music, indigenous_music_of_north_america, american_indian_music, native_american_and_first_nations_music, native_american, indian_folk_music, native_american_drums, traditional_indian_music, amerindian_music, native-american_music, native_american_indian_music, north_american_indian_music, native_american_drumming","Indigenous music of North America, which includes American Indian music or Native American music, is the music that is used, created or performed by Indigenous peoples of North America, including Native Americans in the United States and Aboriginal peoples in Canada, Indigenous peoples of Mexico, and other North American countries—especially traditional tribal music, such as Pueblo music and Inuit music.",musica_amerindia,YES
,bn:01808165n,,"music_of_kenya, kenyan_music, kenyan_traditional_music","The music of Kenya is very diverse, with multiple types of folk music based on the variety over 40 regional languages.",musica_tradizionale_keniota,YES
,bn:02493481n,,"white_power_music, rechtsrock, white_power_rock, fascist_experimental_music, hate_music, racist_folk, racist_country_music, segregation_music, segregationist_music, white_pride_music",White power music is music that promotes white nationalism.,musica_country_razzista,YES
,bn:02493481n,,"white_power_music, rechtsrock, white_power_rock, fascist_experimental_music, hate_music, racist_folk, racist_country_music, segregation_music, segregationist_music, white_pride_music",White power music is music that promotes white nationalism.,folk_razzista,YES
,bn:02493481n,,"white_power_music, rechtsrock, white_power_rock, fascist_experimental_music, hate_music, racist_folk, racist_country_music, segregation_music, segregationist_music, white_pride_music",White power music is music that promotes white nationalism.,musica_segregazionista,YES
,bn:02493481n,,"white_power_music, rechtsrock, white_power_rock, fascist_experimental_music, hate_music, racist_folk, racist_country_music, segregation_music, segregationist_music, white_pride_music",White power music is music that promotes white nationalism.,musica_dell'orgoglio_bianco,YES
,bn:02665313n,,"protein_music, dna_music",Protein Music is a musical technique where music is composed by converting protein sequences or genes to musical notes.,musica_del_dna,YES
,bn:02645944n,,"music_of_athens, music_of_athens_georgia, athens_rock, athens,_ga_music_scene, athens,_georgia_music_scene, music_of_athens,_ga","The music of Athens, Georgia, includes a wide variety of popular music and was an important part of the early evolution of alternative rock and new wave.",rock_di_athens,YES
,bn:02645944n,,"music_of_athens, music_of_athens_georgia, athens_rock, athens,_ga_music_scene, athens,_georgia_music_scene, music_of_athens,_ga","The music of Athens, Georgia, includes a wide variety of popular music and was an important part of the early evolution of alternative rock and new wave.",scena_musicale_della_georgia,YES
,bn:03028746n,,"music_of_cyprus, cypriot_music, popular_music_in_cyprus, traditional_music_of_cyprus","The music of Cyprus includes a variety of traditional, Western classical and Western popular genres.",musica_popolare_a_cipro,YES
,bn:03028746n,,"music_of_cyprus, cypriot_music, popular_music_in_cyprus, traditional_music_of_cyprus","The music of Cyprus includes a variety of traditional, Western classical and Western popular genres.",musica_tradizionale_di_cipro,YES
,bn:01816486n,,music_of_dominica,The music of Dominica includes a variety of genres including all the popular genres of the world.,musica_della_dominica,YES
